"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"22-3033","送信機","2024/02/15 10:17:46","貸出中","103","新　東4階(産婦人科)","ZS-640P","4609","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(産婦人科)","CH4019","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"23-0012","送信機","2024/02/13 13:02:36","","185","血液浄化センター","ZS-600P","10507","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","血液浄化センター","","送信機","","","固定資産","2023/05/25 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"23-0014","送信機","2024/02/13 13:03:57","","185","血液浄化センター","ZS-600P","10506","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","血液浄化センター","","送信機","","","固定資産","2023/05/25 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"23-0016","送信機","2024/02/13 13:04:56","","185","血液浄化センター","ZS-600P","10508","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","血液浄化センター","","送信機","","","固定資産","2023/05/25 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"24-3010","送信機","","","108","新　ＭＥ室","ZS-630P","0124157","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH2051","送信機","","","固定資産","2024/08/05 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"25-3001","送信機","","","118","新　SCU","ZS-630P","131102","新　臨床工学室","0221480","医用テレメータ","109200","日本光電工業","新　SCU","","送信機","","","固定資産","2025/03/27 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"10-2114","入力ユニット","2024/02/06 10:45:51","貸出中","114","新　ICU","AY-663P","02791","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-6","入力ユニット","","00001590-00","固定資産","2000/01/01 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"10-1017","入力ユニット","2024/02/06 9:45:32","貸出中","101","新　東3階","AY-663P","02775","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　東3階","305","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1018","入力ユニット","2024/02/06 9:42:18","貸出中","101","新　東3階","AY-663P","02776","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　東3階","304","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1019","入力ユニット","2025/02/09 17:02:58","保守開始","108","新　臨床工学室","AY-663P","02777","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　ICU","ICU-9","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","True","","False","False","","6","","","0"
"10-1020","入力ユニット","2024/04/08 13:30:00","貸出中","96","初療室","AY-663P","02778","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","初療室","初療室①","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","True","","False","False","","6","","","0"
"10-1021","入力ユニット","2024/05/30 16:09:00","","114","新　ICU","AY-663P","02779","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　ICU","","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1022","入力ユニット","2024/07/31 16:23:00","貸出中","117","新　CCU","AY-663P","02780","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　CCU","CCU-4","入力ユニット","","00001610-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1068","入力ユニット","2024/01/25 10:55:22","貸出中","117","新　CCU","AY-663P","01805","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　CCU","CCU-5","入力ユニット","","00001600-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1069","入力ユニット","2024/01/24 10:45:51","貸出中","117","新　CCU","AY-663P","02810","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　CCU","CCU-3","入力ユニット","","00001600-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1070","入力ユニット","2024/01/24 10:36:18","貸出中","117","新　CCU","AY-663P","02792","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　CCU","CCU-1","入力ユニット","","00001600-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1071","入力ユニット","2024/01/18 10:49:38","貸出中","117","新　CCU","AY-663P","02793","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　CCU","CCU-2","入力ユニット","","00001600-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-2116","入力ユニット","2024/02/06 9:38:05","貸出中","101","新　東3階","AY-663P","2790","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　東3階","303","入力ユニット","","00001590-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1046","入力ユニット","2024/02/14 10:42:10","貸出中","114","新　ICU","AY-663P","02781","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-5","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1047","入力ユニット","2024/02/07 10:11:20","貸出中","101","新　東3階(救急)","AY-663P","02782","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階","東3","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1048","入力ユニット","2024/12/27 16:01:09","保守開始","108","新　臨床工学室","AY-663P","02783","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　アンギオ室","第3ｱﾝｷﾞｵ","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1050","入力ユニット","2024/03/05 10:34:40","貸出中","114","新　ICU","AY-663P","2785","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-8","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1051","入力ユニット","2024/02/08 10:04:15","貸出中","101","新　東3階","AY-663P","02786","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階","東３","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1052","入力ユニット","2024/02/22 11:03:34","貸出中","114","新　ICU","AY-663P","2787","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-9","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1053","入力ユニット","2025/02/05 17:31:24","保守開始","108","新　臨床工学室","AY-663P","02788","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-9","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"10-1054","入力ユニット","2023/12/27 9:33:40","貸出中","101","新　東3階(救急)","AY-663P","02789","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","302","入力ユニット","","00001570-00","固定資産","2010/03/31 0:00:00","False","","","","False","False","","False","False","","6","","","0"
"11-0005","入力ユニット","2024/01/25 10:46:29","貸出中","118","新　SCU","AY-663P","07080","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　SCU","SCU-1","入力ユニット","","00001423-00","固定資産","2011/05/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"11-0006","入力ユニット","2024/01/25 10:55:06","貸出中","118","新　SCU","AY-663P","007081","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　SCU","SCU-2","入力ユニット","","00001423-00","固定資産","2011/05/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"11-0007","入力ユニット","2024/07/31 16:17:58","保守開始","109200","日本光電工業","AY-663P","07082","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CCU-5","入力ユニット","","00001423-00","固定資産","2011/05/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"11-0008","入力ユニット","2024/10/30 16:47:23","保守開始","108","新　臨床工学室","AY-663P","07083","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　CCU","CCU-6","入力ユニット","","00001423-00","固定資産","2011/05/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0122","入力ユニット","2024/01/23 11:08:28","貸出中","118","新　SCU","AY-663P","15298","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　SCU","SCU-6","入力ユニット","","","固定資産","2013/10/29 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0015","入力ユニット","2024/05/30 16:08:00","貸出中","114","新　ICU","AY-663P","15948","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ICU","ICU-7","入力ユニット","","","固定資産","2014/01/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0017","入力ユニット","2024/01/23 10:59:09","貸出中","118","新　SCU","AY-663P","15949","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　SCU","SCU-3","入力ユニット","","","固定資産","2014/01/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0018","入力ユニット","2025/03/31 15:07:00","貸出中","104","新　東5階","AY-663P","15950","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　SCU","","入力ユニット","","","固定資産","2014/01/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0019","入力ユニット","2024/01/23 11:04:59","貸出中","118","新　SCU","AY-663P","15951","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","新　SCU","SCU-5","入力ユニット","","","固定資産","2014/01/31 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"13-0083","入力ユニット","2024/02/21 13:59:28","貸出中","96","初療室","AY-663P","16259","新　ＭＥ室","0221420","モニタモジュール","109200","日本光電工業","初療室","ER-3","入力ユニット","","","固定資産","2014/03/12 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
