"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"00-2318","電動リモートコントロールベッド","","","","","KA-5031","","西５","1190000","電動ベッド","125000","パラマウントベッド","西５","","電動リモートコントロールベッド","","","固定資産","1989/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2317","ハイロー2クランクギャッチベッド","","","","","KA-498","","西５","1190010","機械式ベッド","125000","パラマウントベッド","西５","","ハイロー2クランクギャッチベッド","","","固定資産","2006/03/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2315","ストレッチャー","","","","","","","西５","1190050","ストレッチャー","125000","パラマウントベッド","西５","","ストレッチャー","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2314","シャンプーコンボ","","","","","B-220","B220-0709","西５","1296050","什器備品","032500","小川医理器","西５","","シャンプーコンボ","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2313","シャウカステン","","","","","ELKD-41A","061318","西５","0184000","画像診断用観察装置","100800","ニコー","西５","","シャウカステン","","","固定資産","1989/05/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2312","無影灯","","","","","SONNE","","西５","0302000","手術用照明器","156400","山田医療照明","西５","","無影灯","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2311","電子血圧計","","","","","H-55","07-D23、07-D230129","西５","0218010","電子血圧計","090000","テルモ","西５","","電子血圧計","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2310","電子血圧計","","","","","H-55","07-D23、07-D230130","西５","0218010","電子血圧計","090000","テルモ","西５","","電子血圧計","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2309","電子血圧計","","","","","H-55","07-D23、07-D230126","西５","0218010","電子血圧計","090000","テルモ","西５","","電子血圧計","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2308","自動便器洗浄消毒器","","","","","G-85","","西５","1296050","什器備品","014300","アトムメディカル","西５","","自動便器洗浄消毒器","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2307","自動尿測定装置","","","","","エミック ウロゼント E-500","","西５","0819000","尿検査装置","030100","円田医科工業","西５","","自動尿測定装置(ｴﾐｯｸ ｳﾛｾﾞﾝﾄ)","","1002-40","固定資産","","False","","","","","","","","False","","","","",""
"00-2306","体重計","","","","","BWB-627","01110039","西５","0324000","身体測定用具","085400","タニタ","西５","","デジタル体重計","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2305","ポータブルオキシメーター","","","","","NEO-100","","西５","0217400","オキシメータ","024000","エア・ウォーター","西５","","オキシパルス","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2304","ポータブルオキシメーター","","","","","NEO-100","701920134","西５","0217400","オキシメータ","024000","エア・ウォーター","西５","","オキシパルス","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2303","ポータブルオキシメーター","","","","","NEO-100","170283250","西５","0217400","オキシメータ","024000","エア・ウォーター","西５","","オキシパルス","","","固定資産","1998/02/23 0:00:00","False","","","","","","","","False","","","","",""
"00-2302","清拭車","","","","","NS-910","8042712","西５","1296050","什器備品","014300","アトムメディカル","西５","","清拭車","","","固定資産","1998/02/23 0:00:00","False","","","","","","","","False","","","","",""
"00-2301","清拭車","","","","","NS-910","8042620","西５","1296050","什器備品","014300","アトムメディカル","西５","","清拭車","","","固定資産","2005/03/10 0:00:00","False","","","","","","","","False","","","","",""
"00-2299","シャウカステン","","","","","","","西５","0184000","画像診断用観察装置","100800","ニコー","西５","","シャウカステン","","","固定資産","2006/05/22 0:00:00","False","","","","","","","","False","","","","",""
"00-2298","薬用冷蔵ショーケース","","","","","MPR-162D(CN)","060339","西５","1296000","医療用途什器備品","059600","三洋電機","西５","","薬用冷蔵ショーケース","","10000182-08","固定資産","2004/06/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2296","血圧監視装置","","","","","BP-203i","001623","西５","0218030","血圧モニタ","109400","日本コーリン","西５","","血圧監視装置","","","固定資産","2005/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2295","低圧持続吸引器","2008/10/11 15:20:00","","","","メラ サキューム MS-008","243831","西５","0332020","低圧持続吸引器","074800","泉工医科工業","西５","","低圧持続吸引器","","","固定資産","","False","","","","","","","","False","","","","",""
"00-2294","低圧持続吸引器","","","","","メラ サキューム MS-008","243788","西５","0332020","低圧持続吸引器","074800","泉工医科工業","西５","","低圧持続吸引器","","","固定資産","1991/03/19 0:00:00","False","","","","","","","","False","","","","",""
"00-2290","電動リモートコントロールベッド","","","","","KA-563","","西４階","1190000","電動ベッド","125000","パラマウントベッド","西４階","","電動リモートコントロールベッド","","","固定資産","1992/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2289","ハイロー2クランクギャッチベッド","","","","","KA-498","","西４階","1190010","機械式ベッド","125000","パラマウントベッド","西４階","","ハイロー2クランクギャッチベッド","","","固定資産","1992/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2288","電動リモートコントロールベッド","","","","","KA-513","","西４階","1190000","電動ベッド","125000","パラマウントベッド","西４階","","電動リモートコントロールベッド","","","固定資産","1992/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2287","ハイロー2クランクギャッチベッド","","","","","KA-498","","西４階","1190010","機械式ベッド","125000","パラマウントベッド","西４階","","ハイロー2クランクギャッチベッド","","","固定資産","1991/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2286","電動リモートコントロールベッド","","","","","KA-563","","西４階","1190000","電動ベッド","125000","パラマウントベッド","西４階","","電動リモートコントロールベッド","","","固定資産","1992/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2285","ハイロー2クランクギャッチベッド","","","","","KA-498","","西４階","1190010","機械式ベッド","125000","パラマウントベッド","西４階","","ハイロー2クランクギャッチベッド","","","固定資産","1989/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2284","ハイロー2クランクギャッチベッド","","","","","KA-498","","西４階","1190010","機械式ベッド","125000","パラマウントベッド","西４階","","ハイロー2クランクギャッチベッド","","","固定資産","1991/04/01 0:00:00","False","","","","","","","","False","","","","",""
"00-2283","電動リモートコントロールベッド","","","","","KA-563","","西４階","1190000","電動ベッド","125000","パラマウントベッド","西４階","","電動リモートコントロールベッド","","","固定資産","1989/04/01 0:00:00","False","","","","","","","","False","","","","",""
